freq,fft
0,2.2166639258670986
11.71875,3.5020066464250825
23.4375,-2.151655218832392
35.15625,4.61314546643398
46.875,12.345626508706747
58.59375,17.652866516805048
70.3125,18.659655081710852
82.03125,22.34721828503175
93.75,24.357007969305084
105.46875,25.502530939026933
117.1875,26.286136042473785
128.90625,26.51176986049633
140.625,26.100494642025556
152.34375,26.576100170682288
164.0625,26.31887478950107
175.78125,25.37374684147192
187.5,24.807801995916982
199.21875,24.481956548258253
210.9375,23.93402912878212
222.65625,23.426204634965035
234.375,23.04097028177584
246.09375,22.69619140634135
257.8125,21.673447158625304
269.53125,21.299027198006204
281.25,21.050604949280974
292.96875,20.41575064808444
304.6875,20.04549457753832
316.40625,19.621525608966635
328.125,19.851746902515583
339.84375,19.08815604125884
351.5625,18.686586228314912
363.28125,18.448613086275223
375,18.36135167640591
386.71875,17.647762820767
398.4375,17.68605678386144
410.15625,17.916045365817283
421.875,17.806371961160224
433.59375,17.422406590890137
445.3125,16.8991790840839
457.03125,17.273538777253176
468.75,16.441303515520612
480.46875,16.148669720848424
492.1875,15.727968621080898
503.90625,16.56227339405072
515.625,14.269636167634019
527.34375,14.33659312178904
539.0625,14.068575166357647
550.78125,13.756061275556403
562.5,11.993033491440812
574.21875,11.371254497695835
585.9375,6.523501942763955
597.65625,1.2835883238395986
609.375,10.037057995958683
621.09375,18.26695029797902
632.8125,20.137436633594813
644.53125,18.26756339093324
656.25,17.76502137125803
667.96875,17.012366189014248
679.6875,16.641007893697637
691.40625,16.753561466766886
703.125,17.12174066085811
714.84375,16.707868022150944
726.5625,16.5578431103696
738.28125,16.112738184432807
750,15.521605636014977
761.71875,15.24180609019341
773.4375,15.744103833444555
785.15625,15.63553336770061
796.875,15.312558605514678
808.59375,14.628280352931553
820.3125,13.702576428544173
832.03125,13.31031525433388
843.75,13.200396451351732
855.46875,13.375624251856951
867.1875,12.179259901293628
878.90625,11.568676919726343
890.625,10.571963067725479
902.34375,9.5545509361008
914.0625,11.139378392643074
925.78125,12.040258638971517
937.5,12.92201962529835
949.21875,12.548087068636738
960.9375,12.746471357271432
972.65625,12.295804689699118
984.375,12.658440769482954
996.09375,12.337678248303408
1007.8125,13.14158679689193
1019.53125,17.432780358217784
1031.25,15.847996969161658
1042.96875,14.04253540328201
1054.6875,12.446143865292814
1066.40625,11.18234703694467
1078.125,10.423019243751781
1089.84375,9.929197157818688
1101.5625,8.340595964005871
1113.28125,6.3752439065207795
1125,4.5717829111343775
1136.71875,5.485018852020725
1148.4375,6.032174639841013
1160.15625,6.8294772405847395
1171.875,11.923203509681684
1183.59375,13.675009742891504
1195.3125,15.535492880389008
1207.03125,15.600225169099083
1218.75,14.428337232650321
1230.46875,17.93564170188265
1242.1875,17.031348854191076
1253.90625,16.13434513515115
1265.625,15.066058687993518
1277.34375,14.343504177817133
1289.0625,14.161826659977528
1300.78125,13.246800631871132
1312.5,12.37667844314997
1324.21875,11.63288083483784
1335.9375,11.383965695735936
1347.65625,9.781559540037916
1359.375,8.748602755697352
1371.09375,9.172716988216107
1382.8125,10.650169475497599
1394.53125,10.728530807577938
1406.25,10.52046159492648
1417.96875,10.189046435698481
1429.6875,10.737327730737817
1441.40625,10.03012465129839
1453.125,9.40143712165156
1464.84375,9.065578391353643
1476.5625,8.202583135438807
1488.28125,8.628462444874568
1500,8.662550723148673
1511.71875,8.74656800116825
1523.4375,9.153283900146779
1535.15625,9.573983429844986
1546.875,10.169031334927505
1558.59375,10.317566290504953
1570.3125,9.916230674083597
1582.03125,10.57243276354112
1593.75,10.339829862894854
1605.46875,10.221090126365521
1617.1875,10.134767075322388
1628.90625,11.171617215836518
